Order ID,Order Date,Order Time,Month,Month No,Quarter,Year,Day of Week,Week No,Customer ID,Customer Name,Customer Email,Customer Phone,Customer Age,Customer Gender,Customer Segment,Loyalty Tier,Account Age (Days),Shipping Country,Shipping State,Shipping City,Pincode,Product ID,Product Name,Brand,Main Category,Sub Category,SKU,Product Rating (Avg),Units Ordered,Unit Price (₹),Discount %,Coupon Code,Gross Amount (₹),Discount Amount (₹),Net Revenue (₹),COGS (₹),Gross Profit (₹),Profit Margin %,Shipping Method,Shipping Cost (₹),Warehouse Location,Estimated Delivery Days,Actual Delivery Days,On-Time Delivery,Delivery Status,Return Requested,Return Reason,Refund Amount (₹),Payment Method,Payment Status,EMI Months,Platform,Traffic Source,Campaign Name,Device Type,App/Web,Order Satisfaction,Review Score,Review Text Sentiment,Repeat Customer,Customer Lifetime Orders,Month_Year
EC-2022-09-011367,2022-09-07,09:40:19,September,9,Q3,2022,Wednesday,36,C17497,Varun Krishnan,varun.krishnan43@gmail.com,+91 7188962776,34,Male,New Customer,Bronze,863,India,Uttar Pradesh,Noida,201301,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,2,84999,20,MEGA20,169998,34000,135998,69359,66639,49.0,Free Shipping,0,Delhi WH,7,8,No,Delivered,No,,0,Net Banking,Pending,0,Amazon,Influencer,Influencer-Collab,Mobile,App,3.0,3,Positive,No,9,2022-09
EC-2022-08-011368,2022-08-16,15:52:32,August,8,Q3,2022,Tuesday,33,C71109,Arjun Reddy,arjun.reddy47@gmail.com,+91 7450041968,47,Female,VIP,Silver,1104,India,Kerala,Thiruvananthapuram,695001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,5,114900,0,NONE,574500,0,574500,310230,264270,46.0,Express (2-3 days),0,Hyderabad WH,3,3,Yes,Delivered,No,,0,UPI,Paid,0,Nykaa,Google Ads,GGL-PMax-2024,Mobile,App,1.5,2,Neutral,Yes,16,2022-08
EC-2023-05-011369,2023-05-24,15:09:23,May,5,Q2,2023,Wednesday,21,C13040,Tara Krishnan,tara.krishnan68@gmail.com,+91 8893941630,62,Male,New Customer,Gold,267,India,Andhra Pradesh,Guntur,522001,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,3,84999,5,SAVE5,254997,12750,242247,123546,118701,49.0,Express (2-3 days),0,Chennai WH,2,2,Yes,Delivered,No,,0,Debit Card,Paid,0,BigBasket,Google Ads,GGL-PMax-2024,Mobile,App,4.1,4,Positive,Yes,18,2023-05
EC-2023-11-011372,2023-11-28,23:46:57,November,11,Q4,2023,Tuesday,48,C56275,Vijay Mishra,vijay.mishra93@gmail.com,+91 9218238690,26,Female,Regular,Platinum,1390,India,Delhi,Rohini,110085,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,2,79999,0,NONE,159998,0,159998,81599,78399,49.0,Free Shipping,0,Bengaluru WH,7,7,Yes,Delivered,Yes,Changed Mind,151998,Credit Card,Paid,0,Meesho,Email Campaign,Email-Winback,Desktop,Web,3.5,3,Positive,No,2,2023-11
EC-2022-07-011374,2022-07-11,15:46:26,July,7,Q3,2022,Monday,28,C73113,Raghu Malhotra,raghu.malhotra14@gmail.com,+91 9657318583,21,Female,Premium,Platinum,173,India,Delhi,Rohini,110085,P012,"Sony Bravia 43"" LED",Sony,Electronics,Televisions,SNY-BRV43,4.5,5,44990,15,FESTIVE15,224950,33742,191208,97516,93692,49.0,Free Shipping,0,Chennai WH,6,6,Yes,Delivered,Yes,Late Delivery,181648,UPI,Paid,0,Myntra,YouTube Ads,YT-Brand-Awareness,Desktop,Web,2.2,2,Neutral,No,5,2022-07
EC-2024-01-011375,2024-01-13,09:51:24,January,1,Q1,2024,Saturday,2,C15054,Rohan Sharma,rohan.sharma67@yahoo.com,+91 8506456466,49,Male,Churned,Gold,1251,India,Telangana,Warangal,506001,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,1,249990,10,FLAT10,249990,24999,224991,121495,103496,46.0,Standard (5-7 days),0,Chennai WH,7,8,No,Delivered,No,,0,UPI,Refunded,0,Meesho,Organic Search,SEO-Organic,Mobile,App,3.9,4,Negative,No,23,2024-01
EC-2023-05-011379,2023-05-16,07:55:41,May,5,Q2,2023,Tuesday,20,C65060,Nalini Mehta,nalini.mehta72@gmail.com,+91 9712634523,46,Male,Churned,Bronze,963,India,West Bengal,Durgapur,713201,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,1,84999,10,FLAT10,84999,8500,76499,39014,37485,49.0,Free Shipping,0,Kolkata WH,8,8,Yes,Delivered,No,,0,Debit Card,Paid,0,Ajio,Influencer,Influencer-Collab,Desktop,Web,1.6,1,Neutral,No,10,2023-05
EC-2024-03-011383,2024-03-06,12:04:20,March,3,Q1,2024,Wednesday,10,C32273,Uday Bose,uday.bose74@gmail.com,+91 8803349311,57,Male,New Customer,Bronze,122,India,Tamil Nadu,Coimbatore,641001,P010,"Samsung 55"" 4K QLED",Samsung,Electronics,Televisions,SAM-TV55-QLED,4.7,3,89990,5,SAVE5,269970,13498,256472,135930,120542,47.0,Free Shipping,0,Delhi WH,7,7,Yes,Delivered,No,,0,UPI,Paid,0,Company Website,Influencer,Influencer-Collab,Mobile,App,1.4,2,Positive,No,17,2024-03
EC-2022-12-011389,2022-12-05,20:28:47,December,12,Q4,2022,Monday,49,C13650,Sakshi Saxena,sakshi.saxena52@yahoo.com,+91 7674279786,53,Male,Premium,Bronze,745,India,Tamil Nadu,Madurai,625001,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,2,84999,10,FLAT10,169998,17000,152998,78029,74969,49.0,Express (2-3 days),0,Kolkata WH,3,3,Yes,Out for Delivery,Yes,Size/Fit Issue,145348,EMI,Paid,12,Flipkart,App Notification,Push-Flash-Sale,Mobile,App,3.5,3,Positive,No,9,2022-12
EC-2024-09-011393,2024-09-08,08:08:23,September,9,Q3,2024,Sunday,36,C18981,Rohan Dubey,rohan.dubey56@gmail.com,+91 7479324298,48,Female,Churned,Silver,786,India,Rajasthan,Udaipur,313001,P013,"iPad Pro 12.9"" M2",Apple,Electronics,Tablets,APL-IPDP-M2-12,4.7,3,112900,10,FLAT10,338700,33870,304830,158512,146318,48.0,Free Shipping,0,Delhi WH,5,6,No,Delivered,No,,0,COD,Paid,0,Company Website,Facebook Ads,FB-Retarget-Q4,Mobile,App,3.9,4,Positive,Yes,19,2024-09
EC-2023-07-011397,2023-07-05,17:57:48,July,7,Q3,2023,Wednesday,27,C54402,Mohan Das,mohan.das25@gmail.com,+91 8527988053,29,Male,Premium,Silver,1069,India,Punjab,Amritsar,143001,P001,iPhone 15 128GB,Apple,Electronics,Smartphones,APL-IPH15-128,4.7,4,79900,0,NONE,319600,0,319600,166192,153408,48.0,Standard (5-7 days),0,Hyderabad WH,5,5,Yes,Delivered,No,,0,Credit Card,Paid,0,Ajio,Google Ads,GGL-PMax-2024,Mobile,App,3.0,3,Positive,No,6,2023-07
EC-2024-11-011398,2024-11-26,11:54:40,November,11,Q4,2024,Tuesday,48,C25278,Anjali Kumar,anjali.kumar74@gmail.com,+91 9384700262,64,Male,New Customer,Silver,1260,India,Kerala,Thiruvananthapuram,695001,P012,"Sony Bravia 43"" LED",Sony,Electronics,Televisions,SNY-BRV43,4.5,1,44990,10,FLAT10,44990,4499,40491,20650,19841,49.0,Standard (5-7 days),0,Bengaluru WH,6,9,No,Delivered,No,,0,Credit Card,Paid,0,Snapdeal,App Notification,Push-Flash-Sale,Desktop,Web,1.6,2,Positive,No,12,2024-11
EC-2024-12-011400,2024-12-22,12:41:00,December,12,Q4,2024,Sunday,51,C41777,Aarav Patel,aarav.patel61@gmail.com,+91 7969544718,55,Female,VIP,Silver,1222,India,West Bengal,Kolkata,700001,P010,"Samsung 55"" 4K QLED",Samsung,Electronics,Televisions,SAM-TV55-QLED,4.7,2,89990,10,FLAT10,179980,17998,161982,85850,76132,47.0,Standard (5-7 days),0,Chennai WH,6,6,Yes,Delivered,No,,0,UPI,Paid,0,Amazon,Influencer,Influencer-Collab,Mobile,App,3.0,3,Neutral,Yes,4,2024-12
EC-2024-09-011402,2024-09-28,08:32:50,September,9,Q3,2024,Saturday,39,C21157,Kavya Verma,kavya.verma24@gmail.com,+91 7085214929,60,Male,New Customer,Bronze,1032,India,Punjab,Ludhiana,141001,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,1,84999,10,FLAT10,84999,8500,76499,39014,37485,49.0,Express (2-3 days),0,Hyderabad WH,2,5,No,Delivered,No,,0,EMI,Paid,12,Company Website,Email Campaign,Email-Winback,Desktop,Web,4.1,4,Negative,Yes,15,2024-09
EC-2022-05-011403,2022-05-26,11:10:29,May,5,Q2,2022,Thursday,21,C72846,Vivek Pillai,vivek.pillai27@gmail.com,+91 8247695087,22,Male,Regular,Bronze,480,India,Telangana,Karimnagar,505001,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,2,84999,15,FESTIVE15,169998,25500,144498,73694,70804,49.0,Express (2-3 days),0,Bengaluru WH,3,3,Yes,Delivered,No,,0,Debit Card,Paid,0,Amazon,Instagram Ads,IG-Reel-Shop,Mobile,App,1.6,2,Positive,No,10,2022-05
EC-2024-06-011405,2024-06-06,14:51:45,June,6,Q2,2024,Thursday,23,C29973,Siddharth Krishnan,siddharth.krishnan68@gmail.com,+91 7028897619,21,Female,Premium,Silver,340,India,Telangana,Warangal,506001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,1,135000,20,MEGA20,135000,27000,108000,56160,51840,48.0,Free Shipping,0,Bengaluru WH,6,7,No,Delivered,No,,0,Net Banking,Pending,0,Company Website,Email Campaign,Email-Winback,Mobile,App,4.5,5,Positive,Yes,1,2024-06
EC-2022-05-011412,2022-05-17,20:58:50,May,5,Q2,2022,Tuesday,20,C60529,Suresh Pillai,suresh.pillai81@gmail.com,+91 9493135848,51,Female,VIP,Platinum,936,India,Telangana,Karimnagar,505001,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,2,84999,0,NONE,169998,0,169998,86699,83299,49.0,Standard (5-7 days),0,Kolkata WH,5,5,Yes,Delivered,Yes,Product Not as Described,161498,Credit Card,Paid,0,Flipkart,App Notification,Push-Flash-Sale,Desktop,Web,1.9,2,Positive,Yes,10,2022-05
EC-2022-02-011415,2022-02-17,20:16:22,February,2,Q1,2022,Thursday,7,C64828,Akash Mishra,akash.mishra35@gmail.com,+91 9181941124,40,Female,Regular,Diamond,901,India,Maharashtra,Nagpur,440001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,4,114900,0,NONE,459600,0,459600,248184,211416,46.0,Standard (5-7 days),0,Hyderabad WH,7,7,Yes,Delivered,No,,0,COD,Paid,0,Company Website,Influencer,Influencer-Collab,Mobile,App,4.9,5,Positive,No,14,2022-02
EC-2022-03-011422,2022-03-03,16:24:29,March,3,Q1,2022,Thursday,9,C16072,Om Dubey,om.dubey86@gmail.com,+91 9653779885,49,Female,Regular,Platinum,1335,India,Maharashtra,Mumbai,400001,P013,"iPad Pro 12.9"" M2",Apple,Electronics,Tablets,APL-IPDP-M2-12,4.7,4,112900,10,FLAT10,451600,45160,406440,211349,195091,48.0,Free Shipping,0,Mumbai WH,7,8,No,Delivered,No,,0,Buy Now Pay Later,Paid,0,Amazon,Google Ads,GGL-PMax-2024,Mobile,App,4.4,5,Neutral,No,20,2022-03
EC-2024-10-011429,2024-10-31,17:11:16,October,10,Q4,2024,Thursday,44,C22262,Rahul Joshi,rahul.joshi41@yahoo.com,+91 9946746772,22,Female,Regular,Bronze,611,India,Kerala,Kochi,682001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,4,114900,15,FESTIVE15,459600,68940,390660,210956,179704,46.0,Standard (5-7 days),0,Delhi WH,5,5,Yes,Delivered,No,,0,Debit Card,Paid,0,Myntra,Instagram Ads,IG-Reel-Shop,Mobile,App,3.1,3,Neutral,No,12,2024-10
EC-2022-10-011432,2022-10-19,21:49:37,October,10,Q4,2022,Wednesday,42,C79507,Deepika Das,deepika.das43@gmail.com,+91 7555648743,61,Male,Premium,Platinum,979,India,West Bengal,Howrah,711101,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,4,249990,5,SAVE5,999960,49998,949962,512979,436983,46.0,Free Shipping,0,Chennai WH,6,6,Yes,Delivered,No,,0,Credit Card,Paid,0,Snapdeal,YouTube Ads,YT-Brand-Awareness,Mobile,App,2.7,3,Positive,No,2,2022-10
EC-2022-02-011438,2022-02-27,19:16:44,February,2,Q1,2022,Sunday,8,C63100,Aishwarya Malhotra,aishwarya.malhotra18@gmail.com,+91 9829790917,40,Male,Regular,Silver,483,India,Tamil Nadu,Coimbatore,641001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,2,135000,5,SAVE5,270000,13500,256500,133380,123120,48.0,Express (2-3 days),0,Mumbai WH,2,2,Yes,Delivered,No,,0,Credit Card,Paid,0,Company Website,Referral,Refer-Earn-50,Desktop,Web,2.2,2,Positive,No,1,2022-02
EC-2022-09-011441,2022-09-22,03:54:32,September,9,Q3,2022,Thursday,38,C66187,Kriti Dubey,kriti.dubey50@gmail.com,+91 7278033627,46,Male,Regular,Platinum,1391,India,Andhra Pradesh,Guntur,522001,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,3,249990,15,FESTIVE15,749970,112496,637474,344236,293238,46.0,Express (2-3 days),0,Delhi WH,3,3,Yes,Delivered,No,,0,Debit Card,Paid,0,Amazon,Referral,Refer-Earn-50,Mobile,App,2.0,2,Neutral,No,8,2022-09
EC-2022-09-011445,2022-09-27,14:41:26,September,9,Q3,2022,Tuesday,39,C67673,Rahul Mehta,rahul.mehta36@gmail.com,+91 9837120368,42,Female,Regular,Silver,1168,India,Telangana,Warangal,506001,P012,"Sony Bravia 43"" LED",Sony,Electronics,Televisions,SNY-BRV43,4.5,3,44990,0,NONE,134970,0,134970,68835,66135,49.0,Free Shipping,0,Delhi WH,5,5,Yes,Delivered,No,,0,UPI,Paid,0,Amazon,YouTube Ads,YT-Brand-Awareness,Mobile,App,3.7,4,Positive,No,21,2022-09
EC-2023-11-011448,2023-11-30,10:38:26,November,11,Q4,2023,Thursday,48,C64437,Preeti Nair,preeti.nair70@gmail.com,+91 9438924866,32,Female,Regular,Gold,821,India,Punjab,Chandigarh,160001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,7,114900,15,FESTIVE15,804300,120645,683655,369174,314481,46.0,Free Shipping,0,Hyderabad WH,7,8,No,Delivered,Yes,Better Price Elsewhere,649472,COD,Pending,0,Ajio,Influencer,Influencer-Collab,Desktop,Web,3.3,3,Neutral,Yes,23,2023-11
EC-2022-04-011449,2022-04-12,11:04:21,April,4,Q2,2022,Tuesday,15,C56696,Arjun Mehta,arjun.mehta86@gmail.com,+91 7105052640,54,Other,New Customer,Silver,734,India,Punjab,Ludhiana,141001,P010,"Samsung 55"" 4K QLED",Samsung,Electronics,Televisions,SAM-TV55-QLED,4.7,3,89990,0,NONE,269970,0,269970,143084,126886,47.0,Express (2-3 days),0,Bengaluru WH,2,2,Yes,Delivered,Yes,Late Delivery,256472,Net Banking,Paid,0,Amazon,Influencer,Influencer-Collab,Mobile,App,4.3,5,Positive,Yes,9,2022-04
EC-2024-12-011453,2024-12-01,17:32:10,December,12,Q4,2024,Sunday,48,C79993,Divya Sharma,divya.sharma55@gmail.com,+91 7144119969,55,Male,Churned,Silver,856,India,West Bengal,Kolkata,700001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,5,135000,15,FESTIVE15,675000,101250,573750,298350,275400,48.0,Same Day,0,Chennai WH,1,1,Yes,Cancelled,No,,0,Wallet,Paid,0,Flipkart,Email Campaign,Email-Winback,Mobile,App,1.1,1,Neutral,Yes,21,2024-12
EC-2022-04-011454,2022-04-27,08:47:38,April,4,Q2,2022,Wednesday,17,C65948,Mohan Mukherjee,mohan.mukherjee12@yahoo.com,+91 8206591551,64,Male,Regular,Silver,1394,India,Andhra Pradesh,Vijayawada,520001,P004,OnePlus 12 256GB,OnePlus,Electronics,Smartphones,OP-12-256,4.5,4,64999,20,MEGA20,259996,51999,207997,103998,103999,50.0,Express (2-3 days),0,Delhi WH,2,2,Yes,Delivered,Yes,Size/Fit Issue,197597,EMI,Paid,12,Company Website,Organic Search,SEO-Organic,Desktop,Web,4.1,4,Neutral,Yes,14,2022-04
EC-2023-12-011457,2023-12-18,21:13:59,December,12,Q4,2023,Monday,51,C77921,Arjun Gupta,arjun.gupta16@gmail.com,+91 8083848840,31,Male,Regular,Silver,967,India,Andhra Pradesh,Vijayawada,520001,P010,"Samsung 55"" 4K QLED",Samsung,Electronics,Televisions,SAM-TV55-QLED,4.7,5,89990,5,SAVE5,449950,22498,427452,226550,200902,47.0,Standard (5-7 days),0,Kolkata WH,7,7,Yes,Delivered,No,,0,UPI,Paid,0,App,App Notification,Push-Flash-Sale,Tablet,App,4.6,5,Positive,Yes,23,2023-12
EC-2024-12-011458,2024-12-25,09:27:23,December,12,Q4,2024,Wednesday,52,C32147,Ishaan Mukherjee,ishaan.mukherjee12@gmail.com,+91 7598723288,39,Female,Churned,Bronze,140,India,Maharashtra,Pune,411001,P010,"Samsung 55"" 4K QLED",Samsung,Electronics,Televisions,SAM-TV55-QLED,4.7,1,89990,0,NONE,89990,0,89990,47695,42295,47.0,Express (2-3 days),0,Delhi WH,3,4,No,Delivered,No,,0,UPI,Paid,0,Nykaa,Organic Search,SEO-Organic,Mobile,App,2.3,3,Positive,Yes,24,2024-12
EC-2023-08-011460,2023-08-01,16:19:31,August,8,Q3,2023,Tuesday,31,C50294,Nikhil Bajaj,nikhil.bajaj92@gmail.com,+91 9485776008,37,Male,New Customer,Gold,853,India,West Bengal,Howrah,711101,P013,"iPad Pro 12.9"" M2",Apple,Electronics,Tablets,APL-IPDP-M2-12,4.7,2,112900,5,SAVE5,225800,11290,214510,111545,102965,48.0,Standard (5-7 days),0,Mumbai WH,7,8,No,Delivered,No,,0,UPI,Paid,0,Company Website,YouTube Ads,YT-Brand-Awareness,Mobile,App,4.3,5,Positive,No,6,2023-08
EC-2023-02-011464,2023-02-02,14:10:36,February,2,Q1,2023,Thursday,5,C39645,Kriti Mehta,kriti.mehta74@gmail.com,+91 9067827251,59,Female,Regular,Silver,334,India,Punjab,Amritsar,143001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,1,52990,10,FLAT10,52990,5299,47691,23846,23845,50.0,Standard (5-7 days),0,Bengaluru WH,5,6,No,Delivered,No,,0,UPI,Paid,0,Nykaa,Referral,Refer-Earn-50,Mobile,App,4.4,5,Positive,No,10,2023-02
EC-2022-11-011471,2022-11-29,09:30:34,November,11,Q4,2022,Tuesday,48,C25844,Raghu Shah,raghu.shah70@gmail.com,+91 7571819114,25,Female,New Customer,Silver,372,India,Telangana,Warangal,506001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,2,114900,0,NONE,229800,0,229800,124092,105708,46.0,Standard (5-7 days),0,Chennai WH,7,7,Yes,Delivered,No,,0,Credit Card,Paid,0,App,Direct,Direct-Visit,Mobile,App,3.8,4,Negative,No,17,2022-11
EC-2024-07-011472,2024-07-17,06:33:22,July,7,Q3,2024,Wednesday,29,C55330,Sakshi Desai,sakshi.desai30@gmail.com,+91 9112523643,20,Male,Churned,Platinum,557,India,Tamil Nadu,Madurai,625001,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,1,249990,20,MEGA20,249990,49998,199992,107996,91996,46.0,Standard (5-7 days),0,Bengaluru WH,7,7,Yes,Delivered,No,,0,Credit Card,Refunded,0,Flipkart,Email Campaign,Email-Winback,Mobile,App,3.3,4,Positive,Yes,24,2024-07
EC-2024-10-011479,2024-10-18,22:27:18,October,10,Q4,2024,Friday,42,C62798,Sakshi Bose,sakshi.bose45@gmail.com,+91 9366782042,27,Male,Regular,Gold,1459,India,Karnataka,Mangaluru,575001,P003,Samsung Galaxy S24,Samsung,Electronics,Smartphones,SAM-S24-256,4.6,1,79999,5,SAVE5,79999,4000,75999,38759,37240,49.0,Express (2-3 days),0,Hyderabad WH,2,2,Yes,Delivered,No,,0,UPI,Paid,0,Nykaa,Organic Search,SEO-Organic,Mobile,App,2.8,3,Positive,Yes,20,2024-10
EC-2024-03-011480,2024-03-22,23:43:49,March,3,Q1,2024,Friday,12,C36301,Kavya Sinha,kavya.sinha68@yahoo.com,+91 7645754229,57,Female,VIP,Platinum,308,India,Tamil Nadu,Madurai,625001,P007,Dell XPS 15 i7,Dell,Electronics,Laptops,DEL-XPS15-I7,4.6,5,135000,10,FLAT10,675000,67500,607500,315900,291600,48.0,Standard (5-7 days),0,Mumbai WH,6,6,Yes,Delivered,No,,0,Debit Card,Paid,0,Amazon,Direct,Direct-Visit,Mobile,App,1.8,2,Neutral,Yes,1,2024-03
EC-2023-11-011481,2023-11-13,10:32:03,November,11,Q4,2023,Monday,46,C17726,Vivek Rao,vivek.rao44@yahoo.com,+91 8039224355,36,Male,Regular,Silver,104,India,Rajasthan,Jaipur,302001,P012,"Sony Bravia 43"" LED",Sony,Electronics,Televisions,SNY-BRV43,4.5,2,44990,25,SUPER25,89980,22495,67485,34417,33068,49.0,Express (2-3 days),0,Delhi WH,2,2,Yes,Delivered,Yes,Size/Fit Issue,64111,COD,Paid,0,Amazon,Google Ads,GGL-PMax-2024,Tablet,App,3.2,3,Neutral,Yes,20,2023-11
EC-2024-01-011483,2024-01-11,16:28:57,January,1,Q1,2024,Thursday,2,C42423,Suresh Chopra,suresh.chopra86@gmail.com,+91 9332875518,65,Male,Churned,Bronze,289,India,Andhra Pradesh,Guntur,522001,P014,Samsung Tab S9+,Samsung,Electronics,Tablets,SAM-TABS9P,4.6,3,84999,10,FLAT10,254997,25500,229497,117043,112454,49.0,Free Shipping,0,Chennai WH,5,5,Yes,Delivered,No,,0,UPI,Paid,0,Amazon,YouTube Ads,YT-Brand-Awareness,Desktop,Web,3.9,4,Positive,Yes,24,2024-01
EC-2022-03-011489,2022-03-03,09:37:09,March,3,Q1,2022,Thursday,9,C54730,Anjali Desai,anjali.desai43@yahoo.com,+91 8396136630,36,Male,Regular,Gold,501,India,Rajasthan,Jaipur,302001,P013,"iPad Pro 12.9"" M2",Apple,Electronics,Tablets,APL-IPDP-M2-12,4.7,1,112900,15,FESTIVE15,112900,16935,95965,49902,46063,48.0,Free Shipping,0,Kolkata WH,7,8,No,Delivered,No,,0,UPI,Paid,0,Flipkart,Influencer,Influencer-Collab,Mobile,App,2.6,3,Positive,Yes,13,2022-03
EC-2023-09-011495,2023-09-08,20:55:37,September,9,Q3,2023,Friday,36,C71540,Sakshi Krishnan,sakshi.krishnan53@yahoo.com,+91 7588521357,63,Male,New Customer,Gold,791,India,Maharashtra,Pune,411001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,3,52990,10,FLAT10,158970,15897,143073,71536,71537,50.0,Express (2-3 days),0,Hyderabad WH,2,5,No,Delivered,No,,0,Debit Card,Paid,0,Amazon,Organic Search,SEO-Organic,Mobile,App,4.6,5,Neutral,No,5,2023-09
EC-2022-10-011498,2022-10-21,23:55:59,October,10,Q4,2022,Friday,42,C60110,Varun Bajaj,varun.bajaj80@gmail.com,+91 9707557546,29,Male,Regular,Gold,1317,India,Andhra Pradesh,Visakhapatnam,530001,P009,Lenovo IdeaPad Slim 5,Lenovo,Electronics,Laptops,LEN-IPS5-16,4.2,2,52990,5,SAVE5,105980,5299,100681,50340,50341,50.0,Express (2-3 days),0,Delhi WH,2,2,Yes,Cancelled,No,,0,UPI,Paid,0,Amazon,Organic Search,SEO-Organic,Mobile,App,4.8,5,Positive,No,19,2022-10
EC-2022-03-011503,2022-03-04,13:57:23,March,3,Q1,2022,Friday,9,C58207,Raghu Kumar,raghu.kumar91@yahoo.com,+91 7670269485,38,Male,Regular,Silver,310,India,Delhi,New Delhi,110001,P006,MacBook Air M2,Apple,Electronics,Laptops,APL-MBA-M2-8,4.8,4,114900,10,FLAT10,459600,45960,413640,223366,190274,46.0,Express (2-3 days),0,Hyderabad WH,2,3,No,Delivered,No,,0,Credit Card,Paid,0,BigBasket,Organic Search,SEO-Organic,Desktop,Web,4.6,5,Neutral,No,16,2022-03
EC-2024-07-011505,2024-07-27,21:52:13,July,7,Q3,2024,Saturday,30,C28966,Kriti Desai,kriti.desai17@gmail.com,+91 8469213254,24,Male,New Customer,Bronze,1406,India,Uttar Pradesh,Lucknow,226001,P011,"LG OLED 65""",LG,Electronics,Televisions,LG-OLED65-C3,4.8,5,249990,5,SAVE5,1249950,62498,1187452,641224,546228,46.0,Same Day,0,Bengaluru WH,1,1,Yes,Delivered,No,,0,UPI,Paid,0,Amazon,Organic Search,SEO-Organic,Mobile,App,4.1,4,Positive,Yes,23,2024-07
EC-2023-06-011507,2023-06-12,18:40:46,June,6,Q2,2023,Monday,24,C38806,Rohan Verma,rohan.verma96@gmail.com,+91 9032938081,24,Female,New Customer,Silver,956,India,Punjab,Chandigarh,160001,P001,iPhone 15 128GB,Apple,Electronics,Smartphones,APL-IPH15-128,4.7,3,79900,10,FLAT10,239700,23970,215730,112180,103550,48.0,Express (2-3 days),0,Chennai WH,2,2,Yes,Delivered,Yes,Late Delivery,204944,EMI,Pending,9,Myntra,Email Campaign,Email-Winback,Desktop,Web,1.3,1,Positive,No,10,2023-06
EC-2023-03-011509,2023-03-16,13:22:26,March,3,Q1,2023,Thursday,11,C70136,Sneha Mishra,sneha.mishra52@gmail.com,+91 9269860032,52,Female,New Customer,Bronze,1189,India,Punjab,Ludhiana,141001,P004,OnePlus 12 256GB,OnePlus,Electronics,Smartphones,OP-12-256,4.5,3,64999,5,SAVE5,194997,9750,185247,92624,92623,50.0,Free Shipping,0,Bengaluru WH,7,10,No,Delivered,No,,0,UPI,Paid,0,Company Website,Facebook Ads,FB-Retarget-Q4,Mobile,App,2.4,2,Positive,Yes,23,2023-03
EC-2024-12-011510,2024-12-03,12:50:58,December,12,Q4,2024,Tuesday,49,C45111,Kiran Chopra,kiran.chopra87@gmail.com,+91 9030350788,18,Female,Premium,Gold,561,India,West Bengal,Durgapur,713201,P010,"Samsung 55"" 4K QLED",Samsung,Electronics,Televisions,SAM-TV55-QLED,4.7,7,89990,15,FESTIVE15,629930,94490,535440,283783,251657,47.0,Express (2-3 days),0,Hyderabad WH,3,3,Yes,Delivered,No,,0,Credit Card,Paid,0,Amazon,App Notification,Push-Flash-Sale,Desktop,Web,1.3,1,Negative,No,23,2024-12
EC-2022-09-011512,2022-09-22,09:20:36,September,9,Q3,2022,Thursday,38,C39000,Ananya Patel,ananya.patel81@gmail.com,+91 9778921716,22,Female,Regular,Bronze,492,India,Maharashtra,Thane,400601,P010,"Samsung 55"" 4K QLED",Samsung,Electronics,Televisions,SAM-TV55-QLED,4.7,4,89990,10,FLAT10,359960,35996,323964,171701,152263,47.0,Standard (5-7 days),0,Bengaluru WH,5,6,No,Out for Delivery,No,,0,Net Banking,Paid,0,Flipkart,Influencer,Influencer-Collab,Mobile,App,4.8,4,Positive,Yes,7,2022-09
